"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Tarrant County, TX"	"48439"	"2013"	"2013"	"Mar., 2013"	"2013/03"	16	Not Applicable	Not Applicable
	"Tarrant County, TX"	"48439"	"2013"	"2013"	"Apr., 2013"	"2013/04"	17	Not Applicable	Not Applicable
	"Tarrant County, TX"	"48439"	"2013"	"2013"	"May, 2013"	"2013/05"	19	Not Applicable	Not Applicable
	"Tarrant County, TX"	"48439"	"2013"	"2013"	"Jun., 2013"	"2013/06"	20	Not Applicable	Not Applicable
	"Tarrant County, TX"	"48439"	"2013"	"2013"	"Jul., 2013"	"2013/07"	21	Not Applicable	Not Applicable
	"Tarrant County, TX"	"48439"	"2013"	"2013"	"Aug., 2013"	"2013/08"	20	Not Applicable	Not Applicable
	"Tarrant County, TX"	"48439"	"2013"	"2013"	"Sep., 2013"	"2013/09"	19	Not Applicable	Not Applicable
	"Tarrant County, TX"	"48439"	"2013"	"2013"	"Oct., 2013"	"2013/10"	10	Not Applicable	Not Applicable
	"Tarrant County, TX"	"48439"	"2013"	"2013"	"Nov., 2013"	"2013/11"	21	Not Applicable	Not Applicable
	"Travis County, TX"	"48453"	"2010"	"2010"	"Feb., 2010"	"2010/02"	11	Not Applicable	Not Applicable
	"Travis County, TX"	"48453"	"2010"	"2010"	"Mar., 2010"	"2010/03"	10	Not Applicable	Not Applicable
	"Travis County, TX"	"48453"	"2010"	"2010"	"Apr., 2010"	"2010/04"	11	Not Applicable	Not Applicable
	"Travis County, TX"	"48453"	"2010"	"2010"	"May, 2010"	"2010/05"	12	Not Applicable	Not Applicable
	"Travis County, TX"	"48453"	"2010"	"2010"	"Jun., 2010"	"2010/06"	13	Not Applicable	Not Applicable
	"Travis County, TX"	"48453"	"2010"	"2010"	"Jul., 2010"	"2010/07"	11	Not Applicable	Not Applicable
	"Travis County, TX"	"48453"	"2010"	"2010"	"Aug., 2010"	"2010/08"	13	Not Applicable	Not Applicable
	"Travis County, TX"	"48453"	"2010"	"2010"	"Oct., 2010"	"2010/10"	12	Not Applicable	Not Applicable
	"Travis County, TX"	"48453"	"2010"	"2010"	"Nov., 2010"	"2010/11"	10	Not Applicable	Not Applicable
	"Travis County, TX"	"48453"	"2010"	"2010"	"Dec., 2010"	"2010/12"	10	Not Applicable	Not Applicable
	"Travis County, TX"	"48453"	"2011"	"2011"	"May, 2011"	"2011/05"	10	Not Applicable	Not Applicable
	"Travis County, TX"	"48453"	"2011"	"2011"	"Jun., 2011"	"2011/06"	14	Not Applicable	Not Applicable
	"Travis County, TX"	"48453"	"2011"	"2011"	"Aug., 2011"	"2011/08"	12	Not Applicable	Not Applicable
	"Travis County, TX"	"48453"	"2011"	"2011"	"Sep., 2011"	"2011/09"	11	Not Applicable	Not Applicable
	"Travis County, TX"	"48453"	"2011"	"2011"	"Oct., 2011"	"2011/10"	12	Not Applicable	Not Applicable
	"Travis County, TX"	"48453"	"2011"	"2011"	"Nov., 2011"	"2011/11"	13	Not Applicable	Not Applicable
	"Travis County, TX"	"48453"	"2012"	"2012"	"Jan., 2012"	"2012/01"	10	Not Applicable	Not Applicable
	"Travis County, TX"	"48453"	"2012"	"2012"	"Mar., 2012"	"2012/03"	11	Not Applicable	Not Applicable
	"Travis County, TX"	"48453"	"2012"	"2012"	"Apr., 2012"	"2012/04"	13	Not Applicable	Not Applicable
	"Travis County, TX"	"48453"	"2012"	"2012"	"May, 2012"	"2012/05"	22	Not Applicable	Not Applicable
	"Travis County, TX"	"48453"	"2012"	"2012"	"Jun., 2012"	"2012/06"	16	Not Applicable	Not Applicable
	"Travis County, TX"	"48453"	"2012"	"2012"	"Jul., 2012"	"2012/07"	15	Not Applicable	Not Applicable
	"Travis County, TX"	"48453"	"2012"	"2012"	"Sep., 2012"	"2012/09"	13	Not Applicable	Not Applicable
	"Travis County, TX"	"48453"	"2012"	"2012"	"Nov., 2012"	"2012/11"	11	Not Applicable	Not Applicable
	"Travis County, TX"	"48453"	"2013"	"2013"	"Jan., 2013"	"2013/01"	10	Not Applicable	Not Applicable
	"Travis County, TX"	"48453"	"2013"	"2013"	"Mar., 2013"	"2013/03"	12	Not Applicable	Not Applicable
	"Travis County, TX"	"48453"	"2013"	"2013"	"Apr., 2013"	"2013/04"	14	Not Applicable	Not Applicable
	"Travis County, TX"	"48453"	"2013"	"2013"	"May, 2013"	"2013/05"	15	Not Applicable	Not Applicable
	"Travis County, TX"	"48453"	"2013"	"2013"	"Jul., 2013"	"2013/07"	14	Not Applicable	Not Applicable
	"Travis County, TX"	"48453"	"2013"	"2013"	"Aug., 2013"	"2013/08"	14	Not Applicable	Not Applicable
	"Travis County, TX"	"48453"	"2013"	"2013"	"Sep., 2013"	"2013/09"	15	Not Applicable	Not Applicable
	"Travis County, TX"	"48453"	"2013"	"2013"	"Oct., 2013"	"2013/10"	11	Not Applicable	Not Applicable
	"Travis County, TX"	"48453"	"2013"	"2013"	"Nov., 2013"	"2013/11"	15	Not Applicable	Not Applicable
	"Williamson County, TX"	"48491"	"2010"	"2010"	"Apr., 2010"	"2010/04"	10	Not Applicable	Not Applicable
	"Williamson County, TX"	"48491"	"2011"	"2011"	"Jun., 2011"	"2011/06"	11	Not Applicable	Not Applicable
	"Williamson County, TX"	"48491"	"2012"	"2012"	"Jan., 2012"	"2012/01"	10	Not Applicable	Not Applicable
	"Salt Lake County, UT"	"49035"	"2010"	"2010"	"Jan., 2010"	"2010/01"	10	Not Applicable	Not Applicable
	"Salt Lake County, UT"	"49035"	"2010"	"2010"	"Feb., 2010"	"2010/02"	15	Not Applicable	Not Applicable
	"Salt Lake County, UT"	"49035"	"2010"	"2010"	"Mar., 2010"	"2010/03"	25	Not Applicable	Not Applicable
	"Salt Lake County, UT"	"49035"	"2010"	"2010"	"Apr., 2010"	"2010/04"	17	Not Applicable	Not Applicable
	"Salt Lake County, UT"	"49035"	"2010"	"2010"	"May, 2010"	"2010/05"	10	Not Applicable	Not Applicable
	"Salt Lake County, UT"	"49035"	"2010"	"2010"	"Jun., 2010"	"2010/06"	17	Not Applicable	Not Applicable
	"Salt Lake County, UT"	"49035"	"2010"	"2010"	"Jul., 2010"	"2010/07"	19	Not Applicable	Not Applicable
	"Salt Lake County, UT"	"49035"	"2010"	"2010"	"Aug., 2010"	"2010/08"	24	Not Applicable	Not Applicable
	"Salt Lake County, UT"	"49035"	"2010"	"2010"	"Sep., 2010"	"2010/09"	17	Not Applicable	Not Applicable
	"Salt Lake County, UT"	"49035"	"2010"	"2010"	"Oct., 2010"	"2010/10"	14	Not Applicable	Not Applicable
	"Salt Lake County, UT"	"49035"	"2010"	"2010"	"Nov., 2010"	"2010/11"	17	Not Applicable	Not Applicable
	"Salt Lake County, UT"	"49035"	"2010"	"2010"	"Dec., 2010"	"2010/12"	10	Not Applicable	Not Applicable
	"Salt Lake County, UT"	"49035"	"2011"	"2011"	"Jan., 2011"	"2011/01"	15	Not Applicable	Not Applicable
	"Salt Lake County, UT"	"49035"	"2011"	"2011"	"Feb., 2011"	"2011/02"	16	Not Applicable	Not Applicable
	"Salt Lake County, UT"	"49035"	"2011"	"2011"	"Mar., 2011"	"2011/03"	24	Not Applicable	Not Applicable
	"Salt Lake County, UT"	"49035"	"2011"	"2011"	"Jun., 2011"	"2011/06"	13	Not Applicable	Not Applicable
	"Salt Lake County, UT"	"49035"	"2011"	"2011"	"Jul., 2011"	"2011/07"	28	Not Applicable	Not Applicable
	"Salt Lake County, UT"	"49035"	"2011"	"2011"	"Aug., 2011"	"2011/08"	21	Not Applicable	Not Applicable
	"Salt Lake County, UT"	"49035"	"2011"	"2011"	"Sep., 2011"	"2011/09"	17	Not Applicable	Not Applicable
	"Salt Lake County, UT"	"49035"	"2011"	"2011"	"Oct., 2011"	"2011/10"	20	Not Applicable	Not Applicable
	"Salt Lake County, UT"	"49035"	"2011"	"2011"	"Nov., 2011"	"2011/11"	18	Not Applicable	Not Applicable
	"Salt Lake County, UT"	"49035"	"2011"	"2011"	"Dec., 2011"	"2011/12"	20	Not Applicable	Not Applicable
	"Salt Lake County, UT"	"49035"	"2012"	"2012"	"Jan., 2012"	"2012/01"	14	Not Applicable	Not Applicable
	"Salt Lake County, UT"	"49035"	"2012"	"2012"	"Feb., 2012"	"2012/02"	21	Not Applicable	Not Applicable
	"Salt Lake County, UT"	"49035"	"2012"	"2012"	"Mar., 2012"	"2012/03"	18	Not Applicable	Not Applicable
	"Salt Lake County, UT"	"49035"	"2012"	"2012"	"Apr., 2012"	"2012/04"	23	Not Applicable	Not Applicable
	"Salt Lake County, UT"	"49035"	"2012"	"2012"	"May, 2012"	"2012/05"	14	Not Applicable	Not Applicable
	"Salt Lake County, UT"	"49035"	"2012"	"2012"	"Jun., 2012"	"2012/06"	21	Not Applicable	Not Applicable
	"Salt Lake County, UT"	"49035"	"2012"	"2012"	"Jul., 2012"	"2012/07"	18	Not Applicable	Not Applicable
	"Salt Lake County, UT"	"49035"	"2012"	"2012"	"Aug., 2012"	"2012/08"	13	Not Applicable	Not Applicable
	"Salt Lake County, UT"	"49035"	"2012"	"2012"	"Sep., 2012"	"2012/09"	16	Not Applicable	Not Applicable
	"Salt Lake County, UT"	"49035"	"2012"	"2012"	"Oct., 2012"	"2012/10"	15	Not Applicable	Not Applicable
	"Salt Lake County, UT"	"49035"	"2012"	"2012"	"Nov., 2012"	"2012/11"	17	Not Applicable	Not Applicable
	"Salt Lake County, UT"	"49035"	"2012"	"2012"	"Dec., 2012"	"2012/12"	21	Not Applicable	Not Applicable
	"Salt Lake County, UT"	"49035"	"2013"	"2013"	"Jan., 2013"	"2013/01"	15	Not Applicable	Not Applicable
	"Salt Lake County, UT"	"49035"	"2013"	"2013"	"Feb., 2013"	"2013/02"	21	Not Applicable	Not Applicable
	"Salt Lake County, UT"	"49035"	"2013"	"2013"	"Mar., 2013"	"2013/03"	15	Not Applicable	Not Applicable
	"Salt Lake County, UT"	"49035"	"2013"	"2013"	"Apr., 2013"	"2013/04"	20	Not Applicable	Not Applicable
	"Salt Lake County, UT"	"49035"	"2013"	"2013"	"May, 2013"	"2013/05"	21	Not Applicable	Not Applicable
	"Salt Lake County, UT"	"49035"	"2013"	"2013"	"Jun., 2013"	"2013/06"	17	Not Applicable	Not Applicable
	"Salt Lake County, UT"	"49035"	"2013"	"2013"	"Jul., 2013"	"2013/07"	22	Not Applicable	Not Applicable
	"Salt Lake County, UT"	"49035"	"2013"	"2013"	"Aug., 2013"	"2013/08"	21	Not Applicable	Not Applicable
	"Salt Lake County, UT"	"49035"	"2013"	"2013"	"Sep., 2013"	"2013/09"	21	Not Applicable	Not Applicable
	"Salt Lake County, UT"	"49035"	"2013"	"2013"	"Oct., 2013"	"2013/10"	20	Not Applicable	Not Applicable
	"Salt Lake County, UT"	"49035"	"2013"	"2013"	"Nov., 2013"	"2013/11"	19	Not Applicable	Not Applicable
	"Salt Lake County, UT"	"49035"	"2013"	"2013"	"Dec., 2013"	"2013/12"	11	Not Applicable	Not Applicable
	"Utah County, UT"	"49049"	"2011"	"2011"	"Nov., 2011"	"2011/11"	10	Not Applicable	Not Applicable
	"Utah County, UT"	"49049"	"2012"	"2012"	"Jan., 2012"	"2012/01"	10	Not Applicable	Not Applicable
	"Utah County, UT"	"49049"	"2012"	"2012"	"Sep., 2012"	"2012/09"	12	Not Applicable	Not Applicable
	"Utah County, UT"	"49049"	"2012"	"2012"	"Oct., 2012"	"2012/10"	11	Not Applicable	Not Applicable
	"Utah County, UT"	"49049"	"2013"	"2013"	"Apr., 2013"	"2013/04"	10	Not Applicable	Not Applicable
	"Weber County, UT"	"49057"	"2011"	"2011"	"Jul., 2011"	"2011/07"	10	Not Applicable	Not Applicable
	"Weber County, UT"	"49057"	"2013"	"2013"	"Mar., 2013"	"2013/03"	10	Not Applicable	Not Applicable
	"Fairfax County, VA"	"51059"	"2010"	"2010"	"Feb., 2010"	"2010/02"	10	Not Applicable	Not Applicable
	"Fairfax County, VA"	"51059"	"2010"	"2010"	"Jul., 2010"	"2010/07"	10	Not Applicable	Not Applicable
	"Fairfax County, VA"	"51059"	"2010"	"2010"	"Aug., 2010"	"2010/08"	10	Not Applicable	Not Applicable
	"Fairfax County, VA"	"51059"	"2011"	"2011"	"May, 2011"	"2011/05"	11	Not Applicable	Not Applicable
	"Fairfax County, VA"	"51059"	"2011"	"2011"	"Aug., 2011"	"2011/08"	10	Not Applicable	Not Applicable
	"Fairfax County, VA"	"51059"	"2011"	"2011"	"Oct., 2011"	"2011/10"	10	Not Applicable	Not Applicable
	"Fairfax County, VA"	"51059"	"2011"	"2011"	"Nov., 2011"	"2011/11"	10	Not Applicable	Not Applicable
	"Fairfax County, VA"	"51059"	"2012"	"2012"	"Jan., 2012"	"2012/01"	11	Not Applicable	Not Applicable
	"Fairfax County, VA"	"51059"	"2012"	"2012"	"Jul., 2012"	"2012/07"	11	Not Applicable	Not Applicable
	"Fairfax County, VA"	"51059"	"2012"	"2012"	"Sep., 2012"	"2012/09"	10	Not Applicable	Not Applicable
	"Fairfax County, VA"	"51059"	"2012"	"2012"	"Nov., 2012"	"2012/11"	16	Not Applicable	Not Applicable
	"Fairfax County, VA"	"51059"	"2013"	"2013"	"Feb., 2013"	"2013/02"	11	Not Applicable	Not Applicable
	"Fairfax County, VA"	"51059"	"2013"	"2013"	"Mar., 2013"	"2013/03"	12	Not Applicable	Not Applicable
	"Fairfax County, VA"	"51059"	"2013"	"2013"	"Apr., 2013"	"2013/04"	13	Not Applicable	Not Applicable
	"Fairfax County, VA"	"51059"	"2013"	"2013"	"Jun., 2013"	"2013/06"	17	Not Applicable	Not Applicable
	"Fairfax County, VA"	"51059"	"2013"	"2013"	"Aug., 2013"	"2013/08"	15	Not Applicable	Not Applicable
	"Fairfax County, VA"	"51059"	"2013"	"2013"	"Nov., 2013"	"2013/11"	11	Not Applicable	Not Applicable
	"Fairfax County, VA"	"51059"	"2013"	"2013"	"Dec., 2013"	"2013/12"	13	Not Applicable	Not Applicable
	"Virginia Beach city, VA"	"51810"	"2011"	"2011"	"Jan., 2011"	"2011/01"	11	Not Applicable	Not Applicable
	"Clark County, WA"	"53011"	"2011"	"2011"	"May, 2011"	"2011/05"	10	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"2010"	"2010"	"Jan., 2010"	"2010/01"	21	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"2010"	"2010"	"Feb., 2010"	"2010/02"	15	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"2010"	"2010"	"Mar., 2010"	"2010/03"	25	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"2010"	"2010"	"Apr., 2010"	"2010/04"	18	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"2010"	"2010"	"May, 2010"	"2010/05"	21	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"2010"	"2010"	"Jun., 2010"	"2010/06"	18	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"2010"	"2010"	"Jul., 2010"	"2010/07"	20	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"2010"	"2010"	"Aug., 2010"	"2010/08"	20	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"2010"	"2010"	"Sep., 2010"	"2010/09"	23	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"2010"	"2010"	"Oct., 2010"	"2010/10"	15	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"2010"	"2010"	"Nov., 2010"	"2010/11"	13	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"2010"	"2010"	"Dec., 2010"	"2010/12"	19	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"2011"	"2011"	"Jan., 2011"	"2011/01"	26	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"2011"	"2011"	"Feb., 2011"	"2011/02"	19	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"2011"	"2011"	"Mar., 2011"	"2011/03"	26	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"2011"	"2011"	"Apr., 2011"	"2011/04"	25	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"2011"	"2011"	"May, 2011"	"2011/05"	17	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"2011"	"2011"	"Jun., 2011"	"2011/06"	17	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"2011"	"2011"	"Jul., 2011"	"2011/07"	20	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"2011"	"2011"	"Aug., 2011"	"2011/08"	22	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"2011"	"2011"	"Sep., 2011"	"2011/09"	26	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"2011"	"2011"	"Oct., 2011"	"2011/10"	24	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"2011"	"2011"	"Nov., 2011"	"2011/11"	15	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"2011"	"2011"	"Dec., 2011"	"2011/12"	11	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"2012"	"2012"	"Jan., 2012"	"2012/01"	18	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"2012"	"2012"	"Feb., 2012"	"2012/02"	22	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"2012"	"2012"	"Mar., 2012"	"2012/03"	21	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"2012"	"2012"	"Apr., 2012"	"2012/04"	25	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"2012"	"2012"	"May, 2012"	"2012/05"	21	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"2012"	"2012"	"Jun., 2012"	"2012/06"	21	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"2012"	"2012"	"Jul., 2012"	"2012/07"	27	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"2012"	"2012"	"Aug., 2012"	"2012/08"	16	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"2012"	"2012"	"Sep., 2012"	"2012/09"	24	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"2012"	"2012"	"Oct., 2012"	"2012/10"	21	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"2012"	"2012"	"Nov., 2012"	"2012/11"	24	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"2012"	"2012"	"Dec., 2012"	"2012/12"	31	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"2013"	"2013"	"Jan., 2013"	"2013/01"	19	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"2013"	"2013"	"Feb., 2013"	"2013/02"	20	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"2013"	"2013"	"Mar., 2013"	"2013/03"	16	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"2013"	"2013"	"Apr., 2013"	"2013/04"	16	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"2013"	"2013"	"May, 2013"	"2013/05"	23	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"2013"	"2013"	"Jun., 2013"	"2013/06"	20	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"2013"	"2013"	"Jul., 2013"	"2013/07"	23	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"2013"	"2013"	"Aug., 2013"	"2013/08"	17	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"2013"	"2013"	"Sep., 2013"	"2013/09"	30	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"2013"	"2013"	"Oct., 2013"	"2013/10"	18	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"2013"	"2013"	"Nov., 2013"	"2013/11"	31	Not Applicable	Not Applicable
	"King County, WA"	"53033"	"2013"	"2013"	"Dec., 2013"	"2013/12"	22	Not Applicable	Not Applicable
	"Pierce County, WA"	"53053"	"2010"	"2010"	"Jan., 2010"	"2010/01"	11	Not Applicable	Not Applicable
	"Pierce County, WA"	"53053"	"2010"	"2010"	"Feb., 2010"	"2010/02"	13	Not Applicable	Not Applicable
	"Pierce County, WA"	"53053"	"2010"	"2010"	"Mar., 2010"	"2010/03"	12	Not Applicable	Not Applicable
	"Pierce County, WA"	"53053"	"2010"	"2010"	"Aug., 2010"	"2010/08"	19	Not Applicable	Not Applicable
	"Pierce County, WA"	"53053"	"2010"	"2010"	"Sep., 2010"	"2010/09"	13	Not Applicable	Not Applicable
	"Pierce County, WA"	"53053"	"2010"	"2010"	"Oct., 2010"	"2010/10"	10	Not Applicable	Not Applicable
	"Pierce County, WA"	"53053"	"2010"	"2010"	"Nov., 2010"	"2010/11"	13	Not Applicable	Not Applicable
	"Pierce County, WA"	"53053"	"2011"	"2011"	"Jan., 2011"	"2011/01"	15	Not Applicable	Not Applicable
	"Pierce County, WA"	"53053"	"2011"	"2011"	"Mar., 2011"	"2011/03"	12	Not Applicable	Not Applicable
	"Pierce County, WA"	"53053"	"2011"	"2011"	"May, 2011"	"2011/05"	15	Not Applicable	Not Applicable
	"Pierce County, WA"	"53053"	"2011"	"2011"	"Jun., 2011"	"2011/06"	21	Not Applicable	Not Applicable
	"Pierce County, WA"	"53053"	"2011"	"2011"	"Jul., 2011"	"2011/07"	16	Not Applicable	Not Applicable
	"Pierce County, WA"	"53053"	"2011"	"2011"	"Aug., 2011"	"2011/08"	13	Not Applicable	Not Applicable
	"Pierce County, WA"	"53053"	"2011"	"2011"	"Sep., 2011"	"2011/09"	15	Not Applicable	Not Applicable
	"Pierce County, WA"	"53053"	"2011"	"2011"	"Dec., 2011"	"2011/12"	10	Not Applicable	Not Applicable
	"Pierce County, WA"	"53053"	"2012"	"2012"	"Feb., 2012"	"2012/02"	13	Not Applicable	Not Applicable
	"Pierce County, WA"	"53053"	"2012"	"2012"	"Mar., 2012"	"2012/03"	12	Not Applicable	Not Applicable
	"Pierce County, WA"	"53053"	"2012"	"2012"	"Apr., 2012"	"2012/04"	12	Not Applicable	Not Applicable
	"Pierce County, WA"	"53053"	"2012"	"2012"	"May, 2012"	"2012/05"	17	Not Applicable	Not Applicable
	"Pierce County, WA"	"53053"	"2012"	"2012"	"Jul., 2012"	"2012/07"	13	Not Applicable	Not Applicable
	"Pierce County, WA"	"53053"	"2012"	"2012"	"Aug., 2012"	"2012/08"	14	Not Applicable	Not Applicable
	"Pierce County, WA"	"53053"	"2012"	"2012"	"Sep., 2012"	"2012/09"	13	Not Applicable	Not Applicable
	"Pierce County, WA"	"53053"	"2012"	"2012"	"Oct., 2012"	"2012/10"	15	Not Applicable	Not Applicable
	"Pierce County, WA"	"53053"	"2012"	"2012"	"Nov., 2012"	"2012/11"	10	Not Applicable	Not Applicable
	"Pierce County, WA"	"53053"	"2013"	"2013"	"Jan., 2013"	"2013/01"	13	Not Applicable	Not Applicable
	"Pierce County, WA"	"53053"	"2013"	"2013"	"Feb., 2013"	"2013/02"	13	Not Applicable	Not Applicable
	"Pierce County, WA"	"53053"	"2013"	"2013"	"Mar., 2013"	"2013/03"	17	Not Applicable	Not Applicable
	"Pierce County, WA"	"53053"	"2013"	"2013"	"Apr., 2013"	"2013/04"	11	Not Applicable	Not Applicable
	"Pierce County, WA"	"53053"	"2013"	"2013"	"May, 2013"	"2013/05"	12	Not Applicable	Not Applicable
	"Pierce County, WA"	"53053"	"2013"	"2013"	"Jun., 2013"	"2013/06"	10	Not Applicable	Not Applicable
	"Pierce County, WA"	"53053"	"2013"	"2013"	"Jul., 2013"	"2013/07"	13	Not Applicable	Not Applicable
	"Pierce County, WA"	"53053"	"2013"	"2013"	"Aug., 2013"	"2013/08"	11	Not Applicable	Not Applicable
	"Pierce County, WA"	"53053"	"2013"	"2013"	"Sep., 2013"	"2013/09"	13	Not Applicable	Not Applicable
	"Pierce County, WA"	"53053"	"2013"	"2013"	"Oct., 2013"	"2013/10"	11	Not Applicable	Not Applicable
	"Snohomish County, WA"	"53061"	"2010"	"2010"	"Feb., 2010"	"2010/02"	11	Not Applicable	Not Applicable
	"Snohomish County, WA"	"53061"	"2010"	"2010"	"Mar., 2010"	"2010/03"	15	Not Applicable	Not Applicable
	"Snohomish County, WA"	"53061"	"2010"	"2010"	"Jul., 2010"	"2010/07"	13	Not Applicable	Not Applicable
	"Snohomish County, WA"	"53061"	"2010"	"2010"	"Aug., 2010"	"2010/08"	12	Not Applicable	Not Applicable
	"Snohomish County, WA"	"53061"	"2010"	"2010"	"Sep., 2010"	"2010/09"	14	Not Applicable	Not Applicable
	"Snohomish County, WA"	"53061"	"2010"	"2010"	"Dec., 2010"	"2010/12"	10	Not Applicable	Not Applicable
	"Snohomish County, WA"	"53061"	"2011"	"2011"	"Jan., 2011"	"2011/01"	10	Not Applicable	Not Applicable
	"Snohomish County, WA"	"53061"	"2011"	"2011"	"May, 2011"	"2011/05"	12	Not Applicable	Not Applicable
	"Snohomish County, WA"	"53061"	"2011"	"2011"	"Sep., 2011"	"2011/09"	10	Not Applicable	Not Applicable
	"Snohomish County, WA"	"53061"	"2011"	"2011"	"Oct., 2011"	"2011/10"	11	Not Applicable	Not Applicable
	"Snohomish County, WA"	"53061"	"2012"	"2012"	"Feb., 2012"	"2012/02"	10	Not Applicable	Not Applicable
	"Snohomish County, WA"	"53061"	"2012"	"2012"	"Mar., 2012"	"2012/03"	11	Not Applicable	Not Applicable
	"Snohomish County, WA"	"53061"	"2012"	"2012"	"Apr., 2012"	"2012/04"	13	Not Applicable	Not Applicable
	"Snohomish County, WA"	"53061"	"2012"	"2012"	"Jun., 2012"	"2012/06"	11	Not Applicable	Not Applicable
	"Snohomish County, WA"	"53061"	"2012"	"2012"	"Jul., 2012"	"2012/07"	10	Not Applicable	Not Applicable
	"Snohomish County, WA"	"53061"	"2013"	"2013"	"Mar., 2013"	"2013/03"	12	Not Applicable	Not Applicable
	"Snohomish County, WA"	"53061"	"2013"	"2013"	"May, 2013"	"2013/05"	11	Not Applicable	Not Applicable
	"Snohomish County, WA"	"53061"	"2013"	"2013"	"Aug., 2013"	"2013/08"	14	Not Applicable	Not Applicable
	"Spokane County, WA"	"53063"	"2011"	"2011"	"Sep., 2011"	"2011/09"	12	Not Applicable	Not Applicable
	"Spokane County, WA"	"53063"	"2012"	"2012"	"Sep., 2012"	"2012/09"	11	Not Applicable	Not Applicable
